contact,month,day_of_week,duration
cellular,may,wed,136
cellular,may,wed,420
cellular,may,wed,133
cellular,may,wed,513
cellular,may,wed,225
cellular,may,wed,204
cellular,may,wed,240
cellular,may,wed,135
cellular,may,wed,245
cellular,may,wed,119
cellular,may,wed,1279
telephone,may,wed,38
cellular,may,wed,331
cellular,may,wed,771
cellular,may,wed,491
cellular,may,wed,873
cellular,may,wed,440
telephone,may,wed,992
telephone,may,wed,689
cellular,may,wed,443
cellular,may,wed,302
cellular,may,wed,75
cellular,may,wed,72
telephone,may,wed,418
cellular,may,wed,324
cellular,may,wed,69
cellular,may,wed,1130
cellular,may,wed,429
cellular,may,wed,96
cellular,may,wed,310
cellular,may,wed,149
cellular,may,wed,182
cellular,may,wed,1309
cellular,may,wed,364
cellular,may,wed,36
telephone,may,wed,337
cellular,may,wed,426
cellular,may,wed,25
cellular,may,wed,196
cellular,may,wed,126
cellular,may,wed,201
cellular,may,wed,300
telephone,may,wed,630
telephone,may,wed,48
cellular,may,wed,189
cellular,may,wed,305
cellular,may,thu,68
cellular,may,thu,65
cellular,may,thu,115
cellular,may,thu,247
cellular,may,thu,164
cellular,may,thu,178
telephone,may,thu,19
cellular,may,thu,9
cellular,may,thu,24
cellular,may,thu,165
cellular,may,thu,14
telephone,may,thu,36
cellular,may,thu,8
cellular,may,thu,33
cellular,may,thu,121
telephone,may,thu,921
cellular,may,thu,436
cellular,may,thu,119
telephone,may,thu,13
cellular,may,thu,181
telephone,may,thu,7
cellular,may,thu,16
cellular,may,thu,259
cellular,may,thu,102
cellular,may,thu,19
cellular,may,thu,113
cellular,may,thu,152
cellular,may,thu,14
cellular,may,thu,21
cellular,may,thu,17
telephone,may,thu,18
cellular,may,thu,17
cellular,may,thu,13
cellular,may,thu,99
cellular,may,thu,11
cellular,may,thu,24
cellular,may,thu,164
cellular,may,thu,78
cellular,may,thu,29
telephone,may,thu,9
cellular,may,thu,465
cellular,may,thu,263
cellular,may,thu,94
cellular,may,thu,722
cellular,may,thu,178
cellular,may,thu,6
cellular,may,thu,25
cellular,may,thu,348
cellular,may,thu,30
cellular,may,thu,33
cellular,may,thu,222
cellular,may,thu,325
cellular,may,thu,974
cellular,may,thu,254
cellular,may,thu,344
cellular,may,thu,925
cellular,may,thu,467
telephone,may,thu,9
cellular,may,thu,15
cellular,may,thu,12
cellular,may,thu,42
cellular,may,thu,186
cellular,may,thu,580
cellular,may,thu,40
cellular,may,thu,350
cellular,may,thu,720
cellular,may,thu,141
cellular,may,thu,11
cellular,may,thu,10
cellular,may,thu,533
cellular,may,thu,21
cellular,may,thu,146
cellular,may,thu,189
cellular,may,thu,365
cellular,may,thu,91
cellular,may,thu,84
telephone,may,thu,22
cellular,may,thu,166
cellular,may,thu,182
cellular,may,thu,638
cellular,may,thu,46
cellular,may,thu,127
cellular,may,thu,306
cellular,may,thu,558
cellular,may,thu,161
cellular,may,thu,119
cellular,may,thu,61
cellular,may,thu,362
cellular,may,thu,83
cellular,may,thu,151
cellular,may,thu,566
cellular,may,thu,141
cellular,may,thu,291
cellular,may,thu,287
cellular,may,thu,64
cellular,may,thu,244
cellular,may,thu,667
cellular,may,thu,136
cellular,may,thu,715
cellular,may,thu,123
telephone,may,thu,16
cellular,may,thu,414
cellular,may,thu,201
cellular,may,thu,212
cellular,may,thu,86
cellular,may,thu,317
cellular,may,thu,145
cellular,may,thu,532
cellular,may,thu,248
cellular,may,thu,158
cellular,may,thu,141
cellular,may,thu,190
cellular,may,thu,161
cellular,may,thu,23
telephone,may,thu,276
telephone,may,thu,7
cellular,may,thu,201
cellular,may,thu,20
cellular,may,thu,51
cellular,may,thu,467
cellular,may,thu,603
cellular,may,thu,9
cellular,may,thu,283
cellular,may,thu,283
cellular,may,thu,341
cellular,may,thu,102
cellular,may,thu,267
cellular,may,thu,717
cellular,may,thu,143
cellular,may,thu,22
cellular,may,thu,428
cellular,may,thu,484
cellular,may,thu,561
cellular,may,thu,149
cellular,may,thu,338
cellular,may,thu,182
cellular,may,thu,94
cellular,may,thu,73
cellular,may,thu,584
cellular,may,thu,260
cellular,may,thu,185
cellular,may,thu,223
cellular,may,thu,76
cellular,may,thu,590
cellular,may,thu,214
cellular,may,thu,103
cellular,may,thu,37
cellular,may,thu,273
cellular,may,thu,451
telephone,may,thu,12
cellular,may,thu,745
cellular,may,thu,854
cellular,may,thu,1166
cellular,may,thu,105
cellular,may,thu,8
cellular,may,thu,7
cellular,may,thu,159
cellular,may,thu,646
cellular,may,thu,210
cellular,may,thu,17
cellular,may,thu,297
cellular,may,thu,365
telephone,may,thu,162
cellular,may,thu,255
cellular,may,thu,377
cellular,may,thu,165
cellular,may,thu,133
cellular,may,thu,345
cellular,may,thu,263
cellular,may,thu,125
cellular,may,thu,411
cellular,may,thu,67
cellular,may,thu,279
cellular,may,thu,456
cellular,may,thu,112
cellular,may,thu,680
cellular,may,thu,152
cellular,may,thu,21
cellular,may,thu,1180
cellular,may,thu,14
cellular,may,thu,243
cellular,may,thu,17
cellular,may,thu,12
cellular,may,thu,535
telephone,may,thu,188
cellular,may,thu,498
cellular,may,thu,149
telephone,may,thu,62
cellular,may,thu,877
cellular,may,thu,204
cellular,may,thu,210
cellular,may,thu,155
cellular,may,thu,159
cellular,may,thu,578
cellular,may,thu,303
cellular,may,thu,258
cellular,may,thu,786
cellular,may,thu,161
cellular,may,thu,633
cellular,may,thu,57
cellular,may,thu,107
cellular,may,thu,307
cellular,may,thu,64
cellular,may,thu,116
cellular,may,thu,318
cellular,may,thu,47
cellular,may,thu,183
cellular,may,thu,343
telephone,may,thu,230
cellular,may,thu,138
cellular,may,thu,11
cellular,may,thu,155
cellular,may,thu,47
cellular,may,thu,201
telephone,may,thu,289
cellular,may,thu,11
cellular,may,thu,72
cellular,may,thu,273
cellular,may,thu,91
cellular,may,thu,23
cellular,may,thu,43
telephone,may,thu,121
cellular,may,thu,449
cellular,may,thu,8
cellular,may,thu,524
telephone,may,thu,13
cellular,may,thu,157
cellular,may,thu,72
cellular,may,thu,112
cellular,may,thu,50
cellular,may,thu,225
cellular,may,thu,42
cellular,may,thu,35
cellular,may,thu,607
cellular,may,thu,123
cellular,may,thu,255
cellular,may,thu,334
cellular,may,thu,104
cellular,may,thu,1075
cellular,may,thu,235
cellular,may,thu,64
cellular,may,thu,137
cellular,may,thu,874
cellular,may,thu,200
cellular,may,thu,433
cellular,may,thu,215
cellular,may,thu,287
telephone,may,thu,391
cellular,may,thu,93
cellular,may,thu,16
cellular,may,thu,523
cellular,may,thu,225
cellular,may,thu,24
cellular,may,thu,298
cellular,may,thu,200
telephone,may,thu,93
cellular,may,thu,234
cellular,may,thu,797
cellular,may,thu,419
cellular,may,thu,87
cellular,may,thu,83
cellular,may,thu,30
cellular,may,thu,135
cellular,may,thu,97
cellular,may,thu,128
cellular,may,thu,586
cellular,may,thu,492
cellular,may,thu,208
cellular,may,thu,240
cellular,may,thu,703
cellular,may,thu,1106
telephone,may,thu,151
cellular,may,thu,506
cellular,may,thu,282
cellular,may,thu,563
cellular,may,thu,377
cellular,may,thu,174
cellular,may,thu,199
cellular,may,thu,437
cellular,may,thu,175
cellular,may,thu,386
cellular,may,thu,233
cellular,may,thu,74
cellular,may,thu,184
cellular,may,thu,111
cellular,may,thu,168
cellular,may,thu,156
cellular,may,thu,66
cellular,may,thu,97
cellular,may,thu,97
cellular,may,thu,160
cellular,may,thu,1020
cellular,may,thu,149
cellular,may,thu,202
telephone,may,thu,112
telephone,may,thu,154
cellular,may,thu,337
cellular,may,thu,1723
cellular,may,thu,177
cellular,may,thu,95
cellular,may,thu,246
cellular,may,thu,294
cellular,may,thu,162
cellular,may,thu,406
cellular,may,thu,20
cellular,may,thu,115
cellular,may,thu,543
cellular,may,thu,73
cellular,may,thu,136
cellular,may,thu,138
cellular,may,thu,118
cellular,may,thu,30
cellular,may,thu,444
cellular,may,thu,466
cellular,may,thu,110
cellular,may,thu,97
cellular,may,thu,7
cellular,may,thu,172
cellular,may,thu,146
cellular,may,thu,16
cellular,may,thu,150
cellular,may,thu,163
cellular,may,thu,88
cellular,may,thu,277
cellular,may,thu,96
cellular,may,thu,175
cellular,may,thu,22
cellular,may,thu,430
cellular,may,thu,97
cellular,may,thu,164
cellular,may,thu,88
cellular,may,thu,71
cellular,may,thu,136
cellular,may,thu,92
cellular,may,thu,17
cellular,may,thu,155
cellular,may,thu,199
cellular,may,thu,159
cellular,may,thu,36
cellular,may,thu,43
cellular,may,thu,70
cellular,may,thu,334
cellular,may,thu,107
cellular,may,thu,806
cellular,may,thu,104
telephone,may,thu,217
cellular,may,thu,216
cellular,may,thu,143
cellular,may,thu,106
cellular,may,thu,226
telephone,may,thu,166
cellular,may,thu,87
cellular,may,thu,64
cellular,may,thu,105
cellular,may,thu,99
cellular,may,thu,130
cellular,may,thu,256
cellular,may,thu,121
cellular,may,thu,285
cellular,may,thu,140
cellular,may,thu,167
cellular,may,thu,691
cellular,may,thu,311
cellular,may,thu,164
cellular,may,thu,1129
cellular,may,thu,109
cellular,may,thu,444
cellular,may,thu,265
cellular,may,thu,175
cellular,may,thu,191
cellular,may,thu,292
cellular,may,thu,239
cellular,may,thu,59
cellular,may,thu,471
cellular,may,thu,182
cellular,may,thu,933
cellular,may,thu,396
cellular,may,thu,432
cellular,may,thu,224
cellular,may,thu,616
cellular,may,thu,50
cellular,may,thu,111
cellular,may,thu,685
cellular,may,thu,134
cellular,may,thu,423
cellular,may,thu,65
cellular,may,thu,551
cellular,may,thu,165
cellular,may,thu,668
cellular,may,thu,42
cellular,may,thu,177
cellular,may,thu,99
cellular,may,thu,108
cellular,may,thu,291
cellular,may,thu,170
cellular,may,thu,117
cellular,may,thu,161
cellular,may,thu,330
cellular,may,thu,480
cellular,may,thu,24
cellular,may,thu,172
cellular,may,thu,143
cellular,may,thu,158
cellular,may,thu,88
cellular,may,thu,157
cellular,may,thu,111
cellular,may,thu,553
telephone,may,thu,25
cellular,may,thu,433
cellular,may,thu,632
cellular,may,thu,115
cellular,may,thu,228
cellular,may,thu,142
cellular,may,thu,172
cellular,may,thu,246
cellular,may,thu,329
cellular,may,thu,479
cellular,may,thu,46
cellular,may,thu,95
cellular,may,thu,67
cellular,may,thu,888
cellular,may,thu,185
cellular,may,thu,1071
cellular,may,thu,229
telephone,may,thu,213
cellular,may,thu,293
telephone,may,thu,46
cellular,may,thu,169
cellular,may,thu,226
telephone,may,thu,113
cellular,may,thu,284
cellular,may,thu,76
cellular,may,thu,151
telephone,may,thu,68
cellular,may,thu,56
cellular,may,thu,1060
cellular,may,thu,196
cellular,may,thu,332
cellular,may,thu,1543
cellular,may,thu,67
cellular,may,thu,24
cellular,may,thu,218
cellular,may,thu,131
cellular,may,thu,688
cellular,may,thu,400
cellular,may,thu,164
cellular,may,thu,123
cellular,may,thu,99
cellular,may,thu,362
cellular,may,thu,111
cellular,may,thu,502
cellular,may,thu,444
cellular,may,thu,366
cellular,may,thu,367
cellular,may,thu,17
cellular,may,thu,464
cellular,may,thu,158
telephone,may,thu,29
cellular,may,thu,221
cellular,may,thu,197
cellular,may,thu,183
cellular,may,thu,380
cellular,may,thu,113
cellular,may,thu,228
telephone,may,thu,57
cellular,may,thu,535
cellular,may,thu,610
cellular,may,thu,91
cellular,may,thu,265
cellular,may,thu,43
cellular,may,thu,299
cellular,may,thu,196
cellular,may,thu,1462
cellular,may,thu,162
cellular,may,thu,304
cellular,may,thu,487
cellular,may,thu,251
cellular,may,thu,261
cellular,may,thu,8
cellular,may,thu,171
cellular,may,thu,112
cellular,may,thu,374
cellular,may,thu,60
cellular,may,thu,102
cellular,may,thu,176
cellular,may,thu,241
cellular,may,thu,566
cellular,may,thu,303
cellular,may,thu,649
cellular,may,thu,959
cellular,may,thu,134
cellular,may,thu,353
telephone,may,thu,72
cellular,may,thu,337
cellular,may,thu,93
cellular,may,thu,291
cellular,may,thu,546
cellular,may,thu,252
cellular,may,thu,532
cellular,may,thu,204
cellular,may,thu,152
telephone,may,thu,267
cellular,may,thu,406
cellular,may,thu,1094
cellular,may,thu,320
cellular,may,thu,884
cellular,may,thu,410
telephone,may,thu,210
cellular,may,thu,198
cellular,may,thu,241
cellular,may,thu,16
cellular,may,thu,460
telephone,may,thu,604
telephone,may,thu,427
telephone,may,thu,72
cellular,may,thu,350
cellular,may,thu,93
cellular,may,thu,176
cellular,may,thu,118
cellular,may,thu,387
cellular,may,thu,106
cellular,may,thu,336
cellular,may,thu,205
cellular,may,thu,135
telephone,may,thu,42
cellular,may,thu,428
cellular,may,thu,240
cellular,may,thu,512
cellular,may,thu,75
cellular,may,thu,88
cellular,may,thu,41
telephone,may,thu,27
cellular,may,thu,181
cellular,may,thu,306
telephone,may,thu,90
cellular,may,thu,15
cellular,may,thu,136
cellular,may,thu,154
cellular,may,thu,305
cellular,may,thu,190
telephone,may,thu,47
cellular,may,thu,172
cellular,may,thu,170
cellular,may,thu,204
cellular,may,thu,294
cellular,may,thu,367
cellular,may,thu,173
cellular,may,thu,62
telephone,may,thu,113
cellular,may,thu,136
cellular,may,thu,292
cellular,may,thu,80
cellular,may,thu,90
cellular,may,thu,144
telephone,may,thu,28
cellular,may,thu,178
cellular,may,thu,306
cellular,may,thu,386
cellular,may,thu,114
cellular,may,thu,493
telephone,may,thu,33
cellular,may,thu,452
cellular,may,thu,167
cellular,may,thu,125
cellular,may,thu,185
cellular,may,thu,341
cellular,may,thu,223
cellular,may,thu,415
cellular,may,thu,908
cellular,may,thu,166
cellular,may,thu,168
cellular,may,thu,486
cellular,may,thu,67
telephone,may,thu,167
cellular,may,thu,338
cellular,may,thu,10
cellular,may,thu,142
telephone,may,thu,151
cellular,may,thu,384
cellular,may,thu,192
cellular,may,thu,212
cellular,may,thu,100
cellular,may,thu,308
cellular,may,thu,54
telephone,may,thu,30
cellular,may,thu,340
telephone,may,thu,225
telephone,may,thu,346
cellular,may,thu,197
cellular,may,thu,290
cellular,may,thu,8
cellular,may,thu,72
telephone,may,thu,382
cellular,may,thu,100
cellular,may,thu,165
cellular,may,thu,647
cellular,may,thu,506
cellular,may,fri,140
cellular,may,fri,168
cellular,may,fri,253
cellular,may,fri,195
cellular,may,fri,235
cellular,may,fri,165
cellular,may,fri,68
cellular,may,fri,133
cellular,may,fri,100
cellular,may,fri,676
cellular,may,fri,49
cellular,may,fri,153
cellular,may,fri,103
cellular,may,fri,19
cellular,may,fri,296
cellular,may,fri,145
cellular,may,fri,69
telephone,may,fri,26
telephone,may,fri,17
cellular,may,fri,323
cellular,may,fri,9
cellular,may,fri,460
cellular,may,fri,111
cellular,may,fri,165
cellular,may,fri,10
cellular,may,fri,113
telephone,may,fri,12
cellular,may,fri,9
telephone,may,fri,14
telephone,may,fri,8
cellular,may,fri,194
cellular,may,fri,667
cellular,may,fri,670
cellular,may,fri,14
cellular,may,fri,115
cellular,may,fri,14
telephone,may,fri,289
cellular,may,fri,14
telephone,may,fri,10
cellular,may,fri,354
cellular,may,fri,236
cellular,may,fri,62
cellular,may,fri,61
cellular,may,fri,103
cellular,may,fri,172
cellular,may,fri,306
cellular,may,fri,164
cellular,may,fri,778
telephone,may,fri,39
cellular,may,fri,1181
cellular,may,fri,124
cellular,may,fri,162
cellular,may,fri,45
cellular,may,fri,16
cellular,may,fri,347
cellular,may,fri,233
cellular,may,fri,133
cellular,may,fri,136
cellular,may,fri,655
cellular,may,fri,196
cellular,may,fri,452
cellular,may,fri,56
cellular,may,fri,33
cellular,may,fri,35
cellular,may,fri,227
cellular,may,fri,197
cellular,may,fri,78
cellular,may,fri,191
cellular,may,fri,85
cellular,may,fri,642
cellular,may,fri,173
cellular,may,fri,73
cellular,may,fri,551
cellular,may,fri,607
cellular,may,fri,409
cellular,may,fri,67
cellular,may,fri,11
cellular,may,fri,382
cellular,may,fri,7
cellular,may,fri,239
cellular,may,fri,54
cellular,may,fri,144
cellular,may,fri,123
cellular,may,fri,270
cellular,may,fri,160
cellular,may,fri,208
cellular,may,fri,311
cellular,may,fri,300
cellular,may,fri,259
cellular,may,fri,760
cellular,may,fri,21
cellular,may,fri,128
telephone,may,fri,146
cellular,may,fri,71
cellular,may,fri,169
cellular,may,fri,302
cellular,may,fri,198
cellular,may,fri,302
cellular,may,fri,6
telephone,may,fri,64
cellular,may,fri,49
cellular,may,fri,242
cellular,may,fri,124
cellular,may,fri,20
cellular,may,fri,1452
cellular,may,fri,317
cellular,may,fri,95
cellular,may,fri,16
cellular,may,fri,67
cellular,may,fri,241
cellular,may,fri,250
telephone,may,fri,7
cellular,may,fri,432
cellular,may,fri,153
cellular,may,fri,67
cellular,may,fri,48
cellular,may,fri,72
cellular,may,fri,158
cellular,may,fri,148
cellular,may,fri,377
telephone,may,fri,367
cellular,may,fri,195
cellular,may,fri,169
cellular,may,fri,217
cellular,may,fri,50
cellular,may,fri,160
cellular,may,fri,64
cellular,may,fri,612
cellular,may,fri,310
cellular,may,fri,7
cellular,may,fri,14
cellular,may,fri,373
cellular,may,fri,55
cellular,may,fri,58
cellular,may,fri,180
cellular,may,fri,13
cellular,may,fri,68
cellular,may,fri,64
cellular,may,fri,520
cellular,may,fri,1190
cellular,may,fri,119
cellular,may,fri,665
cellular,may,fri,132
cellular,may,fri,391
cellular,may,fri,26
cellular,may,fri,493
cellular,may,fri,41
cellular,may,fri,899
cellular,may,fri,157
cellular,may,fri,104
cellular,may,fri,282
cellular,may,fri,8
cellular,may,fri,101
cellular,may,fri,133
cellular,may,fri,39
cellular,may,fri,34
telephone,may,fri,23
cellular,may,fri,12
cellular,may,fri,217
cellular,may,fri,77
telephone,may,fri,8
cellular,may,fri,11
telephone,may,fri,8
cellular,may,fri,24
cellular,may,fri,48
cellular,may,fri,233
cellular,may,fri,82
cellular,may,fri,326
cellular,may,fri,283
cellular,may,fri,159
cellular,may,fri,58
cellular,may,fri,181
cellular,may,fri,301
cellular,may,fri,151
cellular,may,fri,146
cellular,may,fri,250
cellular,may,fri,148
cellular,may,fri,106
cellular,may,fri,44
cellular,may,fri,901
cellular,may,fri,358
cellular,may,fri,1286
cellular,may,fri,73
cellular,may,fri,87
cellular,may,fri,744
cellular,may,fri,127
cellular,may,fri,55
cellular,may,fri,454
cellular,may,fri,485
cellular,may,fri,12
cellular,may,fri,99
telephone,may,fri,9
cellular,may,fri,123
cellular,may,fri,102
cellular,may,fri,282
cellular,may,fri,984
cellular,may,fri,514
cellular,may,fri,224
cellular,may,fri,151
cellular,may,fri,25
cellular,may,fri,7
cellular,may,fri,76
cellular,may,fri,82
cellular,may,fri,298
cellular,may,fri,386
cellular,may,fri,457
cellular,may,fri,18
cellular,may,fri,416
cellular,may,fri,193
cellular,may,fri,262
cellular,may,fri,22
cellular,may,fri,637
cellular,may,fri,45
cellular,may,fri,14
telephone,may,fri,59
cellular,may,fri,34
cellular,may,fri,272
cellular,may,fri,48
cellular,may,fri,301
cellular,may,fri,164
cellular,may,fri,523
cellular,may,fri,133
cellular,may,fri,52
cellular,may,fri,325
cellular,may,fri,36
cellular,may,fri,56
cellular,may,fri,174
cellular,may,fri,322
cellular,may,fri,333
cellular,may,fri,311
cellular,may,fri,290
cellular,may,fri,27
cellular,may,fri,256
cellular,may,fri,173
cellular,may,fri,134
cellular,may,fri,171
cellular,may,fri,256
telephone,may,fri,26
cellular,may,fri,74
cellular,may,fri,285
cellular,may,fri,109
cellular,may,fri,239
cellular,may,fri,109
cellular,may,fri,730
cellular,may,fri,19
cellular,may,fri,10
cellular,may,fri,178
cellular,may,fri,7
telephone,may,fri,71
