id,age,age_bin,job,marital,education,education_ord,young_short_call
35295,32,25-34,self-employed,single,high.school,4.0,1
35296,34,25-34,admin.,single,university.degree,5.0,0
35297,27,25-34,technician,single,professional.course,6.0,0
35298,42,35-49,management,married,university.degree,5.0,0
35299,27,25-34,admin.,single,basic.6y,2.0,0
35300,34,25-34,admin.,single,high.school,4.0,1
35301,20,<25,technician,single,professional.course,6.0,0
35302,34,25-34,admin.,married,high.school,4.0,0
35303,34,25-34,blue-collar,divorced,basic.9y,3.0,0
35304,49,35-49,self-employed,married,high.school,4.0,0
35305,39,35-49,technician,single,high.school,4.0,0
35306,26,25-34,blue-collar,married,basic.9y,3.0,1
35307,51,50-64,blue-collar,single,illiterate,0.0,0
35308,29,25-34,admin.,single,university.degree,5.0,0
35309,29,25-34,technician,single,university.degree,5.0,0
35310,31,25-34,admin.,single,basic.9y,3.0,1
35311,43,35-49,entrepreneur,married,professional.course,6.0,0
35312,26,25-34,blue-collar,single,basic.9y,3.0,1
35313,29,25-34,admin.,single,university.degree,5.0,1
35314,30,25-34,admin.,single,university.degree,5.0,1
35315,37,35-49,services,divorced,basic.4y,1.0,0
35316,28,25-34,blue-collar,single,basic.9y,3.0,1
35317,51,50-64,admin.,married,high.school,4.0,0
35318,21,<25,student,single,university.degree,5.0,1
35319,30,25-34,technician,married,basic.9y,3.0,1
35320,47,35-49,technician,divorced,university.degree,5.0,0
35321,32,25-34,admin.,single,university.degree,5.0,1
35322,24,<25,services,single,high.school,4.0,1
35323,23,<25,technician,single,high.school,4.0,1
35324,43,35-49,admin.,married,high.school,4.0,0
35325,35,25-34,blue-collar,married,basic.6y,2.0,0
35326,33,25-34,blue-collar,married,basic.6y,2.0,0
35327,50,35-49,blue-collar,married,basic.6y,2.0,0
35328,27,25-34,blue-collar,single,basic.9y,3.0,1
35329,41,35-49,admin.,single,high.school,4.0,0
35330,41,35-49,blue-collar,single,basic.9y,3.0,0
35331,29,25-34,admin.,single,high.school,4.0,1
35332,34,25-34,admin.,single,university.degree,5.0,1
35333,32,25-34,admin.,single,university.degree,5.0,0
35334,37,35-49,technician,single,professional.course,6.0,0
35335,38,35-49,entrepreneur,married,basic.9y,3.0,0
35336,32,25-34,self-employed,married,professional.course,6.0,1
35337,37,35-49,management,married,university.degree,5.0,0
35338,47,35-49,blue-collar,married,high.school,4.0,0
35339,26,25-34,entrepreneur,married,professional.course,6.0,1
35340,22,<25,services,single,high.school,4.0,1
35341,33,25-34,blue-collar,divorced,basic.9y,3.0,0
35342,32,25-34,technician,single,professional.course,6.0,1
35343,34,25-34,technician,single,university.degree,5.0,1
35344,32,25-34,blue-collar,married,basic.9y,3.0,1
35345,32,25-34,blue-collar,married,basic.9y,3.0,1
35346,26,25-34,technician,single,professional.course,6.0,1
35347,49,35-49,blue-collar,married,basic.9y,3.0,0
35348,52,50-64,self-employed,divorced,university.degree,5.0,0
35349,37,35-49,admin.,single,high.school,4.0,0
35350,32,25-34,blue-collar,single,basic.9y,3.0,1
35351,32,25-34,self-employed,single,high.school,4.0,1
35352,30,25-34,blue-collar,single,basic.6y,2.0,1
35353,25,<25,blue-collar,single,basic.9y,3.0,0
35354,29,25-34,admin.,single,high.school,4.0,1
35355,57,50-64,blue-collar,married,basic.9y,3.0,0
35356,34,25-34,management,divorced,,,0
35357,29,25-34,blue-collar,married,basic.6y,2.0,1
35358,33,25-34,entrepreneur,married,university.degree,5.0,0
35359,43,35-49,blue-collar,divorced,basic.9y,3.0,0
35360,23,<25,blue-collar,single,basic.4y,1.0,1
35361,24,<25,services,single,basic.9y,3.0,1
35362,27,25-34,admin.,married,professional.course,6.0,1
35363,29,25-34,blue-collar,divorced,basic.4y,1.0,0
35364,23,<25,blue-collar,single,professional.course,6.0,1
35365,53,50-64,admin.,married,high.school,4.0,0
35366,43,35-49,admin.,married,high.school,4.0,0
35367,34,25-34,blue-collar,single,basic.9y,3.0,1
35368,39,35-49,blue-collar,married,basic.4y,1.0,0
35369,53,50-64,blue-collar,divorced,basic.9y,3.0,0
35370,37,35-49,admin.,divorced,high.school,4.0,0
35371,27,25-34,blue-collar,single,basic.9y,3.0,0
35372,34,25-34,blue-collar,single,basic.6y,2.0,0
35373,54,50-64,management,married,university.degree,5.0,0
35374,31,25-34,services,married,high.school,4.0,0
35375,27,25-34,technician,married,university.degree,5.0,1
35376,28,25-34,entrepreneur,married,basic.9y,3.0,1
35377,34,25-34,admin.,single,high.school,4.0,1
35378,29,25-34,admin.,married,high.school,4.0,0
35379,24,<25,services,single,high.school,4.0,1
35380,28,25-34,admin.,single,university.degree,5.0,1
35381,25,<25,blue-collar,single,high.school,4.0,0
35382,58,50-64,admin.,divorced,high.school,4.0,0
35383,42,35-49,blue-collar,married,basic.4y,1.0,0
35384,43,35-49,blue-collar,married,high.school,4.0,0
35385,50,35-49,entrepreneur,married,high.school,4.0,0
35386,34,25-34,blue-collar,married,basic.4y,1.0,1
35387,22,<25,admin.,single,basic.9y,3.0,1
35388,33,25-34,technician,single,university.degree,5.0,0
35389,48,35-49,blue-collar,married,basic.9y,3.0,0
35390,47,35-49,entrepreneur,married,university.degree,5.0,0
35391,38,35-49,blue-collar,divorced,basic.4y,1.0,0
35392,40,35-49,technician,married,university.degree,5.0,0
35393,35,25-34,blue-collar,divorced,basic.9y,3.0,0
35394,32,25-34,technician,single,,,1
35395,32,25-34,admin.,single,,,1
35396,45,35-49,entrepreneur,divorced,university.degree,5.0,0
35397,32,25-34,admin.,single,professional.course,6.0,1
35398,26,25-34,services,married,high.school,4.0,1
35399,43,35-49,blue-collar,single,high.school,4.0,0
35400,25,<25,blue-collar,single,basic.9y,3.0,1
35401,39,35-49,technician,married,professional.course,6.0,0
35402,37,35-49,services,divorced,professional.course,6.0,0
35403,41,35-49,management,married,,,0
35404,24,<25,admin.,single,basic.9y,3.0,1
35405,28,25-34,services,single,basic.9y,3.0,1
35406,28,25-34,technician,single,university.degree,5.0,1
35407,25,<25,admin.,single,university.degree,5.0,1
35408,43,35-49,blue-collar,divorced,basic.9y,3.0,0
35409,31,25-34,technician,single,university.degree,5.0,0
35410,50,35-49,admin.,single,high.school,4.0,0
35411,26,25-34,admin.,single,high.school,4.0,1
35412,30,25-34,admin.,divorced,university.degree,5.0,0
35413,42,35-49,self-employed,married,professional.course,6.0,0
35414,33,25-34,admin.,single,high.school,4.0,1
35415,55,50-64,technician,married,professional.course,6.0,0
35416,35,25-34,technician,divorced,professional.course,6.0,0
35417,45,35-49,blue-collar,single,high.school,4.0,0
35418,32,25-34,technician,married,professional.course,6.0,1
35419,25,<25,student,single,high.school,4.0,1
35420,41,35-49,unemployed,married,professional.course,6.0,0
35421,50,35-49,housemaid,married,basic.9y,3.0,0
35422,39,35-49,technician,single,professional.course,6.0,0
35423,38,35-49,technician,single,professional.course,6.0,0
35424,42,35-49,technician,single,university.degree,5.0,0
35425,41,35-49,admin.,single,high.school,4.0,0
35426,45,35-49,blue-collar,single,high.school,4.0,0
35427,48,35-49,admin.,divorced,university.degree,5.0,0
35428,41,35-49,blue-collar,married,basic.9y,3.0,0
35429,41,35-49,admin.,divorced,professional.course,6.0,0
35430,38,35-49,technician,single,professional.course,6.0,0
35431,41,35-49,admin.,married,university.degree,5.0,0
35432,25,<25,admin.,single,university.degree,5.0,1
35433,45,35-49,blue-collar,single,high.school,4.0,0
35434,44,35-49,blue-collar,single,basic.9y,3.0,0
35435,29,25-34,admin.,divorced,professional.course,6.0,1
35436,48,35-49,admin.,divorced,university.degree,5.0,0
35437,49,35-49,blue-collar,divorced,professional.course,6.0,0
35438,57,50-64,technician,divorced,basic.6y,2.0,0
35439,36,35-49,admin.,married,high.school,4.0,0
35440,49,35-49,blue-collar,divorced,professional.course,6.0,0
35441,57,50-64,services,married,high.school,4.0,0
35442,36,35-49,admin.,married,high.school,4.0,0
35443,38,35-49,admin.,single,university.degree,5.0,0
35444,22,<25,technician,single,,,1
35445,43,35-49,admin.,single,high.school,4.0,0
35446,31,25-34,technician,single,high.school,4.0,1
35447,42,35-49,management,divorced,university.degree,5.0,0
35448,38,35-49,technician,single,professional.course,6.0,0
35449,39,35-49,self-employed,married,high.school,4.0,0
35450,52,50-64,blue-collar,married,basic.9y,3.0,0
35451,38,35-49,admin.,single,university.degree,5.0,0
35452,31,25-34,admin.,married,university.degree,5.0,1
35453,41,35-49,blue-collar,married,basic.9y,3.0,0
35454,36,35-49,admin.,married,high.school,4.0,0
35455,57,50-64,blue-collar,divorced,basic.9y,3.0,0
35456,40,35-49,admin.,single,high.school,4.0,0
35457,57,50-64,admin.,single,high.school,4.0,0
35458,36,35-49,admin.,single,,,0
35459,57,50-64,services,married,high.school,4.0,0
35460,21,<25,student,single,high.school,4.0,1
35461,44,35-49,services,married,high.school,4.0,0
35462,45,35-49,blue-collar,single,high.school,4.0,0
35463,35,25-34,housemaid,married,university.degree,5.0,0
35464,27,25-34,services,single,university.degree,5.0,1
35465,54,50-64,retired,divorced,professional.course,6.0,0
35466,27,25-34,services,single,university.degree,5.0,1
35467,25,<25,technician,single,professional.course,6.0,1
35468,50,35-49,housemaid,married,basic.9y,3.0,0
35469,46,35-49,admin.,divorced,basic.6y,2.0,0
35470,25,<25,student,single,high.school,4.0,1
35471,38,35-49,technician,single,professional.course,6.0,0
35472,38,35-49,admin.,single,university.degree,5.0,0
35473,41,35-49,admin.,divorced,high.school,4.0,0
35474,32,25-34,admin.,single,university.degree,5.0,1
35475,52,50-64,blue-collar,married,basic.9y,3.0,0
35476,33,25-34,management,married,university.degree,5.0,0
35477,30,25-34,student,single,university.degree,5.0,1
35478,52,50-64,admin.,divorced,basic.9y,3.0,0
35479,36,35-49,admin.,married,high.school,4.0,0
35480,53,50-64,technician,divorced,,,0
35481,27,25-34,admin.,divorced,high.school,4.0,1
35482,57,50-64,services,married,high.school,4.0,0
35483,42,35-49,technician,single,university.degree,5.0,0
35484,44,35-49,technician,married,university.degree,5.0,0
35485,24,<25,student,single,high.school,4.0,0
35486,54,50-64,blue-collar,married,basic.4y,1.0,0
35487,31,25-34,admin.,married,university.degree,5.0,1
35488,29,25-34,services,married,high.school,4.0,1
35489,36,35-49,admin.,married,high.school,4.0,0
35490,30,25-34,admin.,married,basic.9y,3.0,1
35491,32,25-34,blue-collar,married,professional.course,6.0,0
35492,28,25-34,admin.,single,university.degree,5.0,1
35493,45,35-49,blue-collar,single,high.school,4.0,0
35494,31,25-34,admin.,married,university.degree,5.0,0
35495,28,25-34,admin.,single,university.degree,5.0,0
35496,47,35-49,management,married,high.school,4.0,0
35497,34,25-34,admin.,single,university.degree,5.0,1
35498,28,25-34,admin.,single,university.degree,5.0,0
35499,47,35-49,management,married,high.school,4.0,0
35500,23,<25,blue-collar,single,high.school,4.0,1
35501,46,35-49,blue-collar,married,basic.9y,3.0,0
35502,23,<25,blue-collar,single,high.school,4.0,1
35503,34,25-34,admin.,single,university.degree,5.0,0
35504,44,35-49,admin.,married,basic.6y,2.0,0
35505,39,35-49,admin.,single,professional.course,6.0,0
35506,48,35-49,blue-collar,married,basic.4y,1.0,0
35507,44,35-49,admin.,married,basic.6y,2.0,0
35508,28,25-34,blue-collar,single,basic.9y,3.0,1
35509,38,35-49,technician,single,professional.course,6.0,0
35510,37,35-49,technician,married,high.school,4.0,0
35511,41,35-49,admin.,single,university.degree,5.0,0
35512,41,35-49,management,married,high.school,4.0,0
35513,30,25-34,blue-collar,single,basic.9y,3.0,1
35514,45,35-49,services,divorced,high.school,4.0,0
35515,41,35-49,management,married,high.school,4.0,0
35516,37,35-49,blue-collar,married,basic.4y,1.0,0
35517,36,35-49,services,single,high.school,4.0,0
35518,52,50-64,admin.,married,high.school,4.0,0
35519,24,<25,admin.,single,university.degree,5.0,0
35520,44,35-49,entrepreneur,divorced,university.degree,5.0,0
35521,30,25-34,admin.,married,high.school,4.0,1
35522,52,50-64,blue-collar,married,basic.9y,3.0,0
35523,35,25-34,admin.,divorced,high.school,4.0,0
35524,44,35-49,services,divorced,high.school,4.0,0
35525,52,50-64,blue-collar,married,basic.9y,3.0,0
35526,38,35-49,technician,single,university.degree,5.0,0
35527,25,<25,student,single,high.school,4.0,1
35528,24,<25,blue-collar,single,basic.9y,3.0,1
35529,33,25-34,unemployed,married,basic.4y,1.0,0
35530,37,35-49,blue-collar,married,professional.course,6.0,0
35531,41,35-49,admin.,divorced,high.school,4.0,0
35532,37,35-49,blue-collar,married,professional.course,6.0,0
35533,24,<25,blue-collar,single,basic.9y,3.0,0
35534,37,35-49,blue-collar,married,professional.course,6.0,0
35535,34,25-34,admin.,married,high.school,4.0,0
35536,33,25-34,blue-collar,single,high.school,4.0,0
35537,48,35-49,blue-collar,married,basic.4y,1.0,0
35538,30,25-34,technician,single,university.degree,5.0,0
35539,32,25-34,self-employed,single,university.degree,5.0,1
35540,41,35-49,management,divorced,high.school,4.0,0
35541,28,25-34,blue-collar,single,professional.course,6.0,1
35542,46,35-49,blue-collar,married,high.school,4.0,0
35543,35,25-34,blue-collar,married,professional.course,6.0,0
35544,33,25-34,technician,married,professional.course,6.0,1
35545,33,25-34,admin.,single,professional.course,6.0,0
35546,59,50-64,management,married,basic.4y,1.0,0
35547,29,25-34,admin.,single,high.school,4.0,1
35548,52,50-64,admin.,divorced,high.school,4.0,0
35549,38,35-49,technician,single,professional.course,6.0,0
35550,29,25-34,technician,single,professional.course,6.0,0
35551,30,25-34,admin.,married,high.school,4.0,0
35552,41,35-49,technician,single,high.school,4.0,0
35553,29,25-34,technician,single,professional.course,6.0,0
35554,33,25-34,technician,married,university.degree,5.0,0
35555,31,25-34,admin.,single,high.school,4.0,0
35556,25,<25,blue-collar,single,basic.9y,3.0,1
35557,41,35-49,admin.,single,high.school,4.0,0
35558,21,<25,blue-collar,single,basic.9y,3.0,0
35559,21,<25,blue-collar,single,basic.9y,3.0,1
35560,33,25-34,blue-collar,single,high.school,4.0,0
35561,35,25-34,technician,divorced,university.degree,5.0,0
35562,37,35-49,management,divorced,university.degree,5.0,0
35563,47,35-49,entrepreneur,married,professional.course,6.0,0
35564,32,25-34,management,married,university.degree,5.0,1
35565,37,35-49,management,divorced,university.degree,5.0,0
35566,41,35-49,blue-collar,married,basic.9y,3.0,0
35567,29,25-34,admin.,single,university.degree,5.0,0
35568,25,<25,student,single,high.school,4.0,1
35569,27,25-34,services,single,university.degree,5.0,1
35570,44,35-49,unemployed,married,basic.9y,3.0,0
35571,58,50-64,blue-collar,married,high.school,4.0,0
35572,31,25-34,technician,divorced,high.school,4.0,1
35573,42,35-49,services,divorced,high.school,4.0,0
35574,31,25-34,technician,divorced,high.school,4.0,1
35575,36,35-49,blue-collar,married,basic.9y,3.0,0
35576,32,25-34,services,married,high.school,4.0,1
35577,43,35-49,services,divorced,high.school,4.0,0
35578,32,25-34,blue-collar,married,basic.9y,3.0,1
35579,30,25-34,admin.,single,university.degree,5.0,1
35580,46,35-49,admin.,divorced,basic.6y,2.0,0
35581,39,35-49,entrepreneur,married,university.degree,5.0,0
35582,58,50-64,self-employed,married,university.degree,5.0,0
35583,31,25-34,blue-collar,married,high.school,4.0,1
35584,57,50-64,technician,divorced,basic.6y,2.0,0
35585,30,25-34,admin.,single,university.degree,5.0,0
35586,38,35-49,admin.,single,university.degree,5.0,0
35587,33,25-34,admin.,single,professional.course,6.0,0
35588,50,35-49,admin.,divorced,basic.4y,1.0,0
35589,30,25-34,services,married,university.degree,5.0,1
35590,47,35-49,services,married,high.school,4.0,0
35591,32,25-34,self-employed,married,university.degree,5.0,1
35592,47,35-49,services,married,high.school,4.0,0
35593,33,25-34,technician,divorced,professional.course,6.0,0
35594,44,35-49,unemployed,divorced,basic.6y,2.0,0
35595,28,25-34,unemployed,single,university.degree,5.0,0
35596,42,35-49,blue-collar,divorced,basic.4y,1.0,0
35597,39,35-49,self-employed,divorced,university.degree,5.0,0
35598,43,35-49,technician,married,professional.course,6.0,0
35599,23,<25,blue-collar,single,high.school,4.0,0
35600,32,25-34,blue-collar,married,professional.course,6.0,1
35601,58,50-64,admin.,married,university.degree,5.0,0
35602,29,25-34,admin.,married,university.degree,5.0,1
35603,45,35-49,admin.,divorced,university.degree,5.0,0
35604,35,25-34,admin.,single,university.degree,5.0,0
35605,49,35-49,retired,married,high.school,4.0,0
35606,42,35-49,technician,single,university.degree,5.0,0
35607,29,25-34,admin.,married,university.degree,5.0,0
35608,45,35-49,admin.,divorced,university.degree,5.0,0
35609,27,25-34,admin.,single,university.degree,5.0,1
35610,55,50-64,admin.,divorced,,,0
35611,30,25-34,technician,single,professional.course,6.0,0
35612,46,35-49,technician,divorced,professional.course,6.0,0
35613,37,35-49,management,married,university.degree,5.0,0
35614,44,35-49,management,divorced,university.degree,5.0,0
35615,46,35-49,technician,divorced,professional.course,6.0,0
35616,29,25-34,technician,single,university.degree,5.0,1
35617,29,25-34,services,single,high.school,4.0,0
35618,33,25-34,services,married,high.school,4.0,0
35619,32,25-34,admin.,divorced,university.degree,5.0,1
35620,30,25-34,admin.,single,university.degree,5.0,1
35621,41,35-49,admin.,single,high.school,4.0,0
35622,34,25-34,admin.,married,professional.course,6.0,0
35623,44,35-49,admin.,married,basic.6y,2.0,0
35624,46,35-49,management,married,university.degree,5.0,0
35625,30,25-34,services,single,high.school,4.0,1
35626,44,35-49,management,single,high.school,4.0,0
35627,44,35-49,management,single,high.school,4.0,0
35628,32,25-34,admin.,married,university.degree,5.0,1
35629,34,25-34,blue-collar,married,basic.9y,3.0,1
35630,34,25-34,blue-collar,married,basic.9y,3.0,1
35631,44,35-49,management,single,high.school,4.0,0
